model,task,task_type,target_col,scenario,channel_variant,feature_count,features,notes,n_train,n_test,walkforward_folds,walkforward_used_gpu_any,walkforward_n_train_total,walkforward_n_test_total,reference_used_gpu,reference_best_iteration,reference_best_score,reference_model_path,MAE,MSE,RMSE,Accuracy,Precision,Recall,F1,PositiveRate,PredictedPositiveRate,ROC_AUC,PR_AUC
catboost,return,regression,target_return,raw__market_only,raw,6,ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15),"channel_variant=raw, no_news_features",699,200,4,False,699,200,False,222,566.6168731498361,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__return__raw__market_only.json,0.043777237131636684,0.0036021738269750637,0.06001811249093946,,,,,,,,
catboost,return,regression,target_return,raw__market_plus_global_sentiment,raw,7,ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | Global_Sentiment,"channel_variant=raw, global_sentiment_only",699,200,4,False,699,200,False,190,561.3166650382062,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__return__raw__market_plus_global_sentiment.json,0.04453578778416706,0.003594700606921862,0.05995582212697831,,,,,,,,
catboost,return,regression,target_return,raw__market_plus_top3_channels,raw,9,ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | raw__z_Demand and macro economy | raw__z_Inventory SPR and refinery | raw__z_Supply Shock and availability risk,"channel_variant=raw, channels=3",699,200,4,False,699,200,False,215,536.6708666432697,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__return__raw__market_plus_top3_channels.json,0.043782090903502706,0.0034427455650320794,0.05867491427375143,,,,,,,,
catboost,return,regression,target_return,raw__market_plus_all6_channels,raw,12,ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | raw__z_Supply Shock and availability risk | raw__z_Transport logistics and chokepoints | raw__z_Demand and macro economy | raw__z_Inventory SPR and refinery | raw__z_OPEC producer policy | raw__z_Geopolitical Normalisation and Peace,"channel_variant=raw, channels=6",699,200,4,False,699,200,False,318,532.6967546186161,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__return__raw__market_plus_all6_channels.json,0.0433076857170869,0.0033061905296113848,0.05749948286386048,,,,,,,,
catboost,return,regression,target_return,raw__single__supply_shock_and_availability_risk,raw,7,ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | raw__z_Supply Shock and availability risk,"channel_variant=raw, single_channel=z_Supply Shock and availability risk",699,200,4,False,699,200,False,257,550.7621934257438,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__return__raw__single__supply_shock_and_availability_risk.json,0.04457218938533597,0.0036192759980901014,0.06016041886564705,,,,,,,,
catboost,return,regression,target_return,raw__single__transport_logistics_and_chokepoints,raw,7,ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | raw__z_Transport logistics and chokepoints,"channel_variant=raw, single_channel=z_Transport logistics and chokepoints",699,200,4,False,699,200,False,187,576.2876998425877,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__return__raw__single__transport_logistics_and_chokepoints.json,0.04540823714299842,0.0036907652327559048,0.0607516685594388,,,,,,,,
catboost,return,regression,target_return,raw__single__demand_and_macro_economy,raw,7,ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | raw__z_Demand and macro economy,"channel_variant=raw, single_channel=z_Demand and macro economy",699,200,4,False,699,200,False,158,547.0072550155259,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__return__raw__single__demand_and_macro_economy.json,0.0453940703825188,0.0037594449045824036,0.06131431239590316,,,,,,,,
catboost,return,regression,target_return,raw__single__inventory_spr_and_refinery,raw,7,ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | raw__z_Inventory SPR and refinery,"channel_variant=raw, single_channel=z_Inventory SPR and refinery",699,200,4,False,699,200,False,223,564.095942248668,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__return__raw__single__inventory_spr_and_refinery.json,0.044583967345070565,0.0035149346941195135,0.059286884672071556,,,,,,,,
catboost,return,regression,target_return,raw__single__opec_producer_policy,raw,7,ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | raw__z_OPEC producer policy,"channel_variant=raw, single_channel=z_OPEC producer policy",699,200,4,False,699,200,False,189,559.0232695153156,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__return__raw__single__opec_producer_policy.json,0.045294459552726554,0.003762557986613646,0.06133969340169256,,,,,,,,
catboost,return,regression,target_return,raw__single__geopolitical_normalisation_and_peace,raw,7,ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | raw__z_Geopolitical Normalisation and Peace,"channel_variant=raw, single_channel=z_Geopolitical Normalisation and Peace",699,200,4,False,699,200,False,307,556.4318798673797,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__return__raw__single__geopolitical_normalisation_and_peace.json,0.044598545588987994,0.00359908058388411,0.059992337709778486,,,,,,,,
catboost,return,regression,target_return,raw_decay__market_only,raw_decay,6,ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15),"channel_variant=raw_decay, no_news_features",699,200,4,False,699,200,False,222,566.6168731498361,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__return__raw_decay__market_only.json,0.043777237131636684,0.0036021738269750637,0.06001811249093946,,,,,,,,
catboost,return,regression,target_return,raw_decay__market_plus_global_sentiment,raw_decay,7,ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | Global_Sentiment,"channel_variant=raw_decay, global_sentiment_only",699,200,4,False,699,200,False,190,561.3166650382062,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__return__raw_decay__market_plus_global_sentiment.json,0.04453578778416706,0.003594700606921862,0.05995582212697831,,,,,,,,
catboost,return,regression,target_return,raw_decay__market_plus_top3_channels,raw_decay,9,ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | raw_decay__z_Demand and macro economy | raw_decay__z_Inventory SPR and refinery | raw_decay__z_Supply Shock and availability risk,"channel_variant=raw_decay, channels=3",699,200,4,False,699,200,False,191,556.7112854646377,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__return__raw_decay__market_plus_top3_channels.json,0.042927335209118914,0.003379120390831494,0.05813020205393659,,,,,,,,
catboost,return,regression,target_return,raw_decay__market_plus_all6_channels,raw_decay,12,ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | raw_decay__z_Supply Shock and availability risk | raw_decay__z_Transport logistics and chokepoints | raw_decay__z_Demand and macro economy | raw_decay__z_Inventory SPR and refinery | raw_decay__z_OPEC producer policy | raw_decay__z_Geopolitical Normalisation and Peace,"channel_variant=raw_decay, channels=6",699,200,4,False,699,200,False,204,555.079271088675,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__return__raw_decay__market_plus_all6_channels.json,0.043476114519777835,0.0033223653820815035,0.05763996341152121,,,,,,,,
catboost,return,regression,target_return,raw_decay__single__supply_shock_and_availability_risk,raw_decay,7,ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | raw_decay__z_Supply Shock and availability risk,"channel_variant=raw_decay, single_channel=z_Supply Shock and availability risk",699,200,4,False,699,200,False,127,573.7947348407386,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__return__raw_decay__single__supply_shock_and_availability_risk.json,0.04402275131740101,0.0036037469888208174,0.06003121678610902,,,,,,,,
catboost,return,regression,target_return,raw_decay__single__transport_logistics_and_chokepoints,raw_decay,7,ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | raw_decay__z_Transport logistics and chokepoints,"channel_variant=raw_decay, single_channel=z_Transport logistics and chokepoints",699,200,4,False,699,200,False,205,568.9975997868082,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__return__raw_decay__single__transport_logistics_and_chokepoints.json,0.045389998110276546,0.00376923134440611,0.061394066035783214,,,,,,,,
catboost,return,regression,target_return,raw_decay__single__demand_and_macro_economy,raw_decay,7,ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | raw_decay__z_Demand and macro economy,"channel_variant=raw_decay, single_channel=z_Demand and macro economy",699,200,4,False,699,200,False,127,545.5748733293613,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__return__raw_decay__single__demand_and_macro_economy.json,0.043377982746550886,0.0034215029688128462,0.058493614769587,,,,,,,,
catboost,return,regression,target_return,raw_decay__single__inventory_spr_and_refinery,raw_decay,7,ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | raw_decay__z_Inventory SPR and refinery,"channel_variant=raw_decay, single_channel=z_Inventory SPR and refinery",699,200,4,False,699,200,False,127,577.066892779122,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__return__raw_decay__single__inventory_spr_and_refinery.json,0.043265884993388015,0.0035296619218994378,0.05941095792780519,,,,,,,,
catboost,return,regression,target_return,raw_decay__single__opec_producer_policy,raw_decay,7,ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | raw_decay__z_OPEC producer policy,"channel_variant=raw_decay, single_channel=z_OPEC producer policy",699,200,4,False,699,200,False,127,575.7386864472999,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__return__raw_decay__single__opec_producer_policy.json,0.04576548414805073,0.003798697739348199,0.061633576395891544,,,,,,,,
catboost,return,regression,target_return,raw_decay__single__geopolitical_normalisation_and_peace,raw_decay,7,ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | raw_decay__z_Geopolitical Normalisation and Peace,"channel_variant=raw_decay, single_channel=z_Geopolitical Normalisation and Peace",699,200,4,False,699,200,False,280,562.730734620906,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__return__raw_decay__single__geopolitical_normalisation_and_peace.json,0.04630430291913365,0.003807966353863761,0.06170872186217894,,,,,,,,
catboost,return,regression,target_return,imputed_locf5__market_only,imputed_locf5,6,ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15),"channel_variant=imputed_locf5, no_news_features",699,200,4,False,699,200,False,222,566.6168731498361,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__return__imputed_locf5__market_only.json,0.043777237131636684,0.0036021738269750637,0.06001811249093946,,,,,,,,
catboost,return,regression,target_return,imputed_locf5__market_plus_global_sentiment,imputed_locf5,7,ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | Global_Sentiment,"channel_variant=imputed_locf5, global_sentiment_only",699,200,4,False,699,200,False,190,561.3166650382062,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__return__imputed_locf5__market_plus_global_sentiment.json,0.04453578778416706,0.003594700606921862,0.05995582212697831,,,,,,,,
catboost,return,regression,target_return,imputed_locf5__market_plus_top3_channels,imputed_locf5,9,ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | imputed_locf5__z_Demand and macro economy | imputed_locf5__z_Inventory SPR and refinery | imputed_locf5__z_Supply Shock and availability risk,"channel_variant=imputed_locf5, channels=3",699,200,4,False,699,200,False,156,552.306384642282,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__return__imputed_locf5__market_plus_top3_channels.json,0.044847022292081574,0.0037194411559300865,0.0609872212510956,,,,,,,,
catboost,return,regression,target_return,imputed_locf5__market_plus_all6_channels,imputed_locf5,12,ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | imputed_locf5__z_Supply Shock and availability risk | imputed_locf5__z_Transport logistics and chokepoints | imputed_locf5__z_Demand and macro economy | imputed_locf5__z_Inventory SPR and refinery | imputed_locf5__z_OPEC producer policy | imputed_locf5__z_Geopolitical Normalisation and Peace,"channel_variant=imputed_locf5, channels=6",699,200,4,False,699,200,False,349,553.0377197593452,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__return__imputed_locf5__market_plus_all6_channels.json,0.0456647460247196,0.0037001107394518005,0.06082853556885782,,,,,,,,
catboost,return,regression,target_return,imputed_locf5__single__supply_shock_and_availability_risk,imputed_locf5,7,ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | imputed_locf5__z_Supply Shock and availability risk,"channel_variant=imputed_locf5, single_channel=z_Supply Shock and availability risk",699,200,4,False,699,200,False,127,568.5260190968854,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__return__imputed_locf5__single__supply_shock_and_availability_risk.json,0.04499249503182434,0.003702188096889535,0.060845608690270614,,,,,,,,
catboost,return,regression,target_return,imputed_locf5__single__transport_logistics_and_chokepoints,imputed_locf5,7,ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | imputed_locf5__z_Transport logistics and chokepoints,"channel_variant=imputed_locf5, single_channel=z_Transport logistics and chokepoints",699,200,4,False,699,200,False,219,574.9941095166472,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__return__imputed_locf5__single__transport_logistics_and_chokepoints.json,0.04489632838717548,0.0036331697739558884,0.06027578099001197,,,,,,,,
catboost,return,regression,target_return,imputed_locf5__single__demand_and_macro_economy,imputed_locf5,7,ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | imputed_locf5__z_Demand and macro economy,"channel_variant=imputed_locf5, single_channel=z_Demand and macro economy",699,200,4,False,699,200,False,239,548.9690178588255,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__return__imputed_locf5__single__demand_and_macro_economy.json,0.04559638318012445,0.0037988611035277096,0.061634901667218626,,,,,,,,
catboost,return,regression,target_return,imputed_locf5__single__inventory_spr_and_refinery,imputed_locf5,7,ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | imputed_locf5__z_Inventory SPR and refinery,"channel_variant=imputed_locf5, single_channel=z_Inventory SPR and refinery",699,200,4,False,699,200,False,215,571.0200990272367,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__return__imputed_locf5__single__inventory_spr_and_refinery.json,0.04499480931065935,0.003566510874461768,0.0597202718887127,,,,,,,,
catboost,return,regression,target_return,imputed_locf5__single__opec_producer_policy,imputed_locf5,7,ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | imputed_locf5__z_OPEC producer policy,"channel_variant=imputed_locf5, single_channel=z_OPEC producer policy",699,200,4,False,699,200,False,152,564.9935772045188,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__return__imputed_locf5__single__opec_producer_policy.json,0.04461744508448474,0.003675115732875407,0.060622732806063825,,,,,,,,
catboost,return,regression,target_return,imputed_locf5__single__geopolitical_normalisation_and_peace,imputed_locf5,7,ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | imputed_locf5__z_Geopolitical Normalisation and Peace,"channel_variant=imputed_locf5, single_channel=z_Geopolitical Normalisation and Peace",699,200,4,False,699,200,False,317,550.7315635861502,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__return__imputed_locf5__single__geopolitical_normalisation_and_peace.json,0.044847049340664774,0.0036557860755587366,0.060463096807546475,,,,,,,,
catboost,return,regression,target_return,imputed_locf5_decay__market_only,imputed_locf5_decay,6,ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15),"channel_variant=imputed_locf5_decay, no_news_features",699,200,4,False,699,200,False,222,566.6168731498361,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__return__imputed_locf5_decay__market_only.json,0.043777237131636684,0.0036021738269750637,0.06001811249093946,,,,,,,,
catboost,return,regression,target_return,imputed_locf5_decay__market_plus_global_sentiment,imputed_locf5_decay,7,ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | Global_Sentiment,"channel_variant=imputed_locf5_decay, global_sentiment_only",699,200,4,False,699,200,False,190,561.3166650382062,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__return__imputed_locf5_decay__market_plus_global_sentiment.json,0.04453578778416706,0.003594700606921862,0.05995582212697831,,,,,,,,
catboost,return,regression,target_return,imputed_locf5_decay__market_plus_top3_channels,imputed_locf5_decay,9,ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | imputed_locf5_decay__z_Demand and macro economy | imputed_locf5_decay__z_Inventory SPR and refinery | imputed_locf5_decay__z_Supply Shock and availability risk,"channel_variant=imputed_locf5_decay, channels=3",699,200,4,False,699,200,False,157,558.4757904139699,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__return__imputed_locf5_decay__market_plus_top3_channels.json,0.04398401658720386,0.003490878042998968,0.05908365292531402,,,,,,,,
catboost,return,regression,target_return,imputed_locf5_decay__market_plus_all6_channels,imputed_locf5_decay,12,ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | imputed_locf5_decay__z_Supply Shock and availability risk | imputed_locf5_decay__z_Transport logistics and chokepoints | imputed_locf5_decay__z_Demand and macro economy | imputed_locf5_decay__z_Inventory SPR and refinery | imputed_locf5_decay__z_OPEC producer policy | imputed_locf5_decay__z_Geopolitical Normalisation and Peace,"channel_variant=imputed_locf5_decay, channels=6",699,200,4,False,699,200,False,201,550.6255263545678,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__return__imputed_locf5_decay__market_plus_all6_channels.json,0.04366555323763203,0.003371211506918054,0.05806213488081586,,,,,,,,
catboost,return,regression,target_return,imputed_locf5_decay__single__supply_shock_and_availability_risk,imputed_locf5_decay,7,ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | imputed_locf5_decay__z_Supply Shock and availability risk,"channel_variant=imputed_locf5_decay, single_channel=z_Supply Shock and availability risk",699,200,4,False,699,200,False,206,573.8796820843924,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__return__imputed_locf5_decay__single__supply_shock_and_availability_risk.json,0.04390542317827145,0.003565900636772543,0.05971516253659989,,,,,,,,
catboost,return,regression,target_return,imputed_locf5_decay__single__transport_logistics_and_chokepoints,imputed_locf5_decay,7,ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | imputed_locf5_decay__z_Transport logistics and chokepoints,"channel_variant=imputed_locf5_decay, single_channel=z_Transport logistics and chokepoints",699,200,4,False,699,200,False,215,571.9454279063533,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__return__imputed_locf5_decay__single__transport_logistics_and_chokepoints.json,0.04522125920077711,0.0037244683867166204,0.06102842277756013,,,,,,,,
catboost,return,regression,target_return,imputed_locf5_decay__single__demand_and_macro_economy,imputed_locf5_decay,7,ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | imputed_locf5_decay__z_Demand and macro economy,"channel_variant=imputed_locf5_decay, single_channel=z_Demand and macro economy",699,200,4,False,699,200,False,114,549.305226593332,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__return__imputed_locf5_decay__single__demand_and_macro_economy.json,0.04339331228158633,0.0033752565940504257,0.0580969585611022,,,,,,,,
catboost,return,regression,target_return,imputed_locf5_decay__single__inventory_spr_and_refinery,imputed_locf5_decay,7,ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | imputed_locf5_decay__z_Inventory SPR and refinery,"channel_variant=imputed_locf5_decay, single_channel=z_Inventory SPR and refinery",699,200,4,False,699,200,False,223,575.2716724202046,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__return__imputed_locf5_decay__single__inventory_spr_and_refinery.json,0.04326651559979091,0.003509468338554805,0.05924076585050876,,,,,,,,
catboost,return,regression,target_return,imputed_locf5_decay__single__opec_producer_policy,imputed_locf5_decay,7,ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | imputed_locf5_decay__z_OPEC producer policy,"channel_variant=imputed_locf5_decay, single_channel=z_OPEC producer policy",699,200,4,False,699,200,False,127,576.1677282048422,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__return__imputed_locf5_decay__single__opec_producer_policy.json,0.04469307960115872,0.003657310579609036,0.06047570239037357,,,,,,,,
catboost,return,regression,target_return,imputed_locf5_decay__single__geopolitical_normalisation_and_peace,imputed_locf5_decay,7,ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | imputed_locf5_decay__z_Geopolitical Normalisation and Peace,"channel_variant=imputed_locf5_decay, single_channel=z_Geopolitical Normalisation and Peace",699,200,4,False,699,200,False,238,563.8095943330522,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__return__imputed_locf5_decay__single__geopolitical_normalisation_and_peace.json,0.0444808082183474,0.003526552734456012,0.05938478537854635,,,,,,,,
catboost,volatility,regression,target_vol_parkinson,raw__market_only,raw,10,vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15),"channel_variant=raw, no_news_features",695,201,4,False,695,201,False,90,65.58856385308417,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__volatility__raw__market_only.json,0.005657196119678326,6.04903682366326e-05,0.007777555415208084,,,,,,,,
catboost,volatility,regression,target_vol_parkinson,raw__market_plus_global_sentiment,raw,11,vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | Global_Sentiment,"channel_variant=raw, global_sentiment_only",695,201,4,False,695,201,False,129,65.80942580865225,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__volatility__raw__market_plus_global_sentiment.json,0.0056305280500076335,5.832009284684404e-05,0.007636759315759797,,,,,,,,
catboost,volatility,regression,target_vol_parkinson,raw__market_plus_top3_channels,raw,13,vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | raw__z_Demand and macro economy | raw__z_Inventory SPR and refinery | raw__z_Supply Shock and availability risk,"channel_variant=raw, channels=3",695,201,4,False,695,201,False,196,65.52017952934172,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__volatility__raw__market_plus_top3_channels.json,0.005738387896633364,6.0451817414986434e-05,0.007775076682257638,,,,,,,,
catboost,volatility,regression,target_vol_parkinson,raw__market_plus_all6_channels,raw,16,vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | raw__z_Supply Shock and availability risk | raw__z_Transport logistics and chokepoints | raw__z_Demand and macro economy | raw__z_Inventory SPR and refinery | raw__z_OPEC producer policy | raw__z_Geopolitical Normalisation and Peace,"channel_variant=raw, channels=6",695,201,4,False,695,201,False,144,66.15883404702208,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__volatility__raw__market_plus_all6_channels.json,0.005830722635802628,6.0399590687186164e-05,0.007771717357649219,,,,,,,,
catboost,volatility,regression,target_vol_parkinson,raw__single__supply_shock_and_availability_risk,raw,11,vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | raw__z_Supply Shock and availability risk,"channel_variant=raw, single_channel=z_Supply Shock and availability risk",695,201,4,False,695,201,False,127,66.46053974329735,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__volatility__raw__single__supply_shock_and_availability_risk.json,0.005727171549572088,6.152345233431414e-05,0.007843688694378056,,,,,,,,
catboost,volatility,regression,target_vol_parkinson,raw__single__transport_logistics_and_chokepoints,raw,11,vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | raw__z_Transport logistics and chokepoints,"channel_variant=raw, single_channel=z_Transport logistics and chokepoints",695,201,4,False,695,201,False,141,65.99549221110125,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__volatility__raw__single__transport_logistics_and_chokepoints.json,0.005751313005424816,5.973247102741424e-05,0.007728678478719,,,,,,,,
catboost,volatility,regression,target_vol_parkinson,raw__single__demand_and_macro_economy,raw,11,vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | raw__z_Demand and macro economy,"channel_variant=raw, single_channel=z_Demand and macro economy",695,201,4,False,695,201,False,203,65.9655619241541,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__volatility__raw__single__demand_and_macro_economy.json,0.005696642553446605,5.890566285035727e-05,0.007675002465820925,,,,,,,,
catboost,volatility,regression,target_vol_parkinson,raw__single__inventory_spr_and_refinery,raw,11,vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | raw__z_Inventory SPR and refinery,"channel_variant=raw, single_channel=z_Inventory SPR and refinery",695,201,4,False,695,201,False,221,66.71193920126643,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__volatility__raw__single__inventory_spr_and_refinery.json,0.005651138396912403,5.8826708642152685e-05,0.007669857146137253,,,,,,,,
catboost,volatility,regression,target_vol_parkinson,raw__single__opec_producer_policy,raw,11,vol_lag1 | vol_lag2 | vol_lag3 | vol_lag4 | ret_lag1 | ret_lag2 | ret_lag3 | ret_lag4 | CO1 Comdty - Open Interest | SMAVG (15) | raw__z_OPEC producer policy,"channel_variant=raw, single_channel=z_OPEC producer policy",695,201,4,False,695,201,False,107,66.57424659400928,artifacts/results/tree_model_walkforward_catboost_full/reference_model__catboost__volatility__raw__single__opec_producer_policy.json,0.005704182257339848,5.97857796072984e-05,0.007732126460896666,,,,,,,,
