date,n_rows,mass_Supply Shock and availability risk,num_Supply Shock and availability risk,z_Supply Shock and availability risk,low_evidence_Supply Shock and availability risk,mass_Transport logistics and chokepoints,num_Transport logistics and chokepoints,z_Transport logistics and chokepoints,low_evidence_Transport logistics and chokepoints,mass_Demand and macro economy,num_Demand and macro economy,z_Demand and macro economy,low_evidence_Demand and macro economy,mass_Inventory SPR and refinery,num_Inventory SPR and refinery,z_Inventory SPR and refinery,low_evidence_Inventory SPR and refinery,mass_OPEC producer policy,num_OPEC producer policy,z_OPEC producer policy,low_evidence_OPEC producer policy,mass_Geopolitical Normalisation and Peace,num_Geopolitical Normalisation and Peace,z_Geopolitical Normalisation and Peace,low_evidence_Geopolitical Normalisation and Peace,_missing_reason
2017-01-11,99.0,43.570271959062666,16.26849221041111,0.3733851426425913,0.0,1.9597094816272103,0.4965178935562383,0.25336301028862884,0.0,6.8977843507891485,2.5964162430480155,,1.0,16.076901003718376,-4.205374499529232,-0.26157867729337786,0.0,37.86947690643137,13.87175446182457,0.3663043589458383,0.0,0.9652471931622091,0.5553671758831393,0.5753626426653699,0.0,
2017-01-12,119.0,43.31775941411615,12.306396477409194,0.28409586838877116,0.0,0.9494653688452612,0.1960165005698148,,1.0,24.686312799254665,20.283129457281028,0.821634628963035,0.0,22.172955689842638,-7.2579796357020925,-0.3273347828420976,0.0,41.965943042021536,25.57461111271426,0.6094134733754408,0.0,0.8275574204744717,0.4178773435376375,0.5049526875102537,0.0,
2017-01-13,101.0,41.09095604985487,2.12254868122846,0.05165488675058357,0.0,1.4435893113841256,0.13060643956333767,,1.0,15.365993912302654,0.5267945401061047,0.0342831412736882,0.0,8.82877463970362,-0.9633607163351965,-0.10911601616864197,0.0,34.48216263283393,3.731602158011648,0.10821833298989242,0.0,0.5899483285538687,-0.0430524268885934,,1.0,
2017-01-14,129.0,38.2761172538012,-2.4194755312498737,-0.06321110146065287,0.0,4.511823941960751,0.1938388562797313,0.04296241581525291,0.0,13.513290486735055,-2.3265035270996663,-0.17216410239855448,0.0,12.841042719963294,-5.5666854272964645,-0.43350727419061,0.0,39.41612882242771,4.014390302176004,0.10184638679919837,0.0,4.6509386469187985,-1.506339534893327,-0.32387860800771096,0.0,
2017-01-15,104.0,30.82938739502424,8.807907441115127,0.28569842560467784,0.0,2.7650883902242605,-1.1138084198436182,-0.40281114476535185,0.0,11.26100982871139,-0.7498041881396779,-0.06658409854398278,0.0,7.190899341003384,-0.482345648857311,-0.06707723554228014,0.0,24.848194494537893,6.7429334253467985,0.2713651258174522,0.0,1.7035168582369773,0.5750354215172163,0.33755781091144493,0.0,
2017-01-16,126.0,35.35980113594269,0.055555324922935245,0.0015711435906935608,0.0,4.025577183732816,2.224334282872876,0.5525503999429734,0.0,15.578122013874236,4.364723084475513,0.28018287959153165,0.0,7.790261312227809,-1.0249212352667527,-0.13156442309040495,0.0,40.705476892981096,-4.130122467133151,-0.10146355680813345,0.0,3.016600747301703,1.1662555334079885,0.38661249237280865,0.0,
2017-01-17,103.0,30.186660121995374,7.678583934838844,0.2543701059940672,0.0,2.6189965715748214,0.22616698528152465,0.08635635026644148,0.0,8.354520234075604,0.3052226296839131,,1.0,3.320124181453134,-0.06897002680958286,,1.0,37.385629489399435,7.081191925797287,0.1894094608679823,0.0,2.46201985293737,0.04157211070075362,0.016885367780911695,0.0,
2017-01-18,122.0,31.15234873175359,-4.7481266565401,-0.15241632974210814,0.0,2.1061295300678404,1.3261061027798569,0.629641284568638,0.0,9.819355470201113,-0.816003555292458,-0.08310153937993094,0.0,14.420659802235601,-8.206059135241139,-0.5690487985833333,0.0,18.7160671284073,4.481156237305433,0.23942830545333543,0.0,1.5890180447240652,-0.6408476991798618,-0.4032979369288067,0.0,
2017-01-19,96.0,34.72539031513588,3.633929175469083,0.10464761209279047,0.0,0.39564689206599296,-0.042362610029647293,,1.0,9.42257701521157,3.3348852037494794,0.3539249611189938,0.0,20.562531009498343,-4.99459012471908,-0.2428976336819604,0.0,18.68879775575624,1.2383795905488992,0.06626320252020879,0.0,0.5624278497125447,0.06821373895394275,,1.0,
2017-01-20,141.0,38.49729616956756,7.726192763940681,0.20069442617241004,0.0,2.5589939233977863,1.113013370052861,0.4349417792188509,0.0,23.297379989613543,14.803044708309983,0.6353952553853476,0.0,24.318663922240372,-1.2496942663802009,-0.05138827817087872,0.0,33.00360910973541,14.611635037221575,0.4427283994498479,0.0,0.47562242605635496,0.15469712316182035,,1.0,
2017-01-21,155.0,35.33645171787066,6.026982449549092,0.17055992202242176,0.0,5.229916164389573,-0.25273480721476316,-0.04832482955188287,0.0,13.118324877868867,6.099277854679489,0.4649433453938324,0.0,12.320681452605637,-2.3294753387396803,-0.18907033248936336,0.0,32.83654343834496,16.353855789070888,0.4980382852956937,0.0,3.672255083773047,2.2067525815624167,0.600925733975728,0.0,
2017-01-22,67.0,31.066889681329485,12.199895869553103,0.3926976918093275,0.0,2.2990445952163974,0.35976209090271816,0.15648330252108728,0.0,3.588340361486187,1.398879770989069,,1.0,4.8829742407688155,0.3936028579836246,0.08060719524124553,0.0,33.322460204639356,14.9416346145261,0.4483953022305908,0.0,3.7434165707236366,1.7081521354006532,0.4563083223918229,0.0,
2017-01-23,102.0,35.680845085727924,-15.508167455897206,-0.4346356544705372,0.0,0.4720422180034757,-0.05337050801892321,,1.0,6.571830570217568,-0.3587227580612199,,1.0,7.701463844321548,-1.421771572070549,-0.18461056246064847,0.0,24.091609270290064,0.6334355191886846,0.026292785678283498,0.0,0.7696232006855961,0.0690783226000619,0.08975602936414276,0.0,
2017-01-24,127.0,35.53577378048067,6.189896015242529,0.174187736940248,0.0,3.455205488906353,0.15209983715000852,0.04402048955940719,0.0,14.205562199524135,4.138270202198516,0.2913133703597554,0.0,10.289354853157416,1.3106715566652158,0.12738131548286724,0.0,33.637669302202994,21.05842289886803,0.6260369203846378,0.0,3.8395591066073345,0.47971727676820886,0.12494071935048057,0.0,
2017-01-25,129.0,33.60876506417844,-2.171422872739031,-0.06460882655439845,0.0,4.050070365599817,0.3890841130670734,0.09606848225943104,0.0,12.253926731180396,2.765329671894873,0.2256688596691564,0.0,41.931785422384564,-21.62058345250695,-0.5156132331289945,0.0,20.30444817258831,9.315054272240653,0.45876914226195475,0.0,1.5574578797531964,0.6194500567012351,0.3977314987159696,0.0,
2017-01-26,103.0,19.156768541870406,-2.232828438626481,-0.11655558888996602,0.0,4.05300925596384,-0.02849843340938331,-0.00703142569128087,0.0,11.111814381176371,4.353841005132113,0.39182089043060364,0.0,28.9026653849578,2.9893692606438544,0.103428843701026,0.0,13.065908162825504,-0.12342132223757285,-0.009446057686883585,0.0,0.5672442443028507,0.06248934453016244,,1.0,
2017-01-27,116.0,22.619865294916963,-7.600596464523925,-0.3360142231365055,0.0,6.637108874521797,-2.773252572609267,-0.4178404520762181,0.0,14.609394661121765,4.030505742548403,0.2758845137693696,0.0,15.126992888661333,-0.32101775392014825,-0.02122151813535736,0.0,17.26679346973833,0.9494051687415411,0.05498445153730844,0.0,1.654068551157247,0.15733127516542084,0.09511774772293814,0.0,
2017-01-28,133.0,17.10607825857005,-5.617495615423239,-0.3283917874401694,0.0,5.663904745364558,1.5164282624952883,0.26773548120426294,0.0,16.32993951864773,1.5137376907581483,0.09269707882442296,0.0,4.551426505306149,-0.503422338874923,-0.11060759484702712,0.0,6.38837634260562,-0.37853818687061563,-0.05925420898359624,0.0,1.2698932407511119,-0.3163417065202558,-0.24910889858201554,0.0,
2017-01-29,157.0,15.181682424743482,-1.2126894687678753,-0.07987846371963386,0.0,8.967576175600694,4.821259200703832,0.5376323664605925,0.0,22.36285270356165,3.895404927430983,0.17419087712412362,0.0,4.466586795198959,-1.5894083510397854,-0.35584405361790067,0.0,14.556644852455063,2.804844464750049,0.19268481804562232,0.0,2.6994495354447223,1.2772721843538093,0.47316023788656764,0.0,
2017-01-30,104.0,36.29989085011766,-14.882725102396485,-0.4099936598665625,0.0,3.497610675898609,-1.0175620018719012,-0.29093060839610696,0.0,8.79622691182885,-2.984792700350406,-0.33932647830361945,0.0,7.937452504978861,-2.600806104440351,-0.3276625721929,0.0,17.268221217687824,2.500716108056891,0.1448160801585869,0.0,1.665849896264258,0.8118156837815789,0.48732823143436355,0.0,
2017-01-31,119.0,36.77896070141287,-11.399237942839443,-0.3099390990241206,0.0,1.8982157716818566,1.1156621893109493,0.5877425559068296,0.0,10.127799165085886,-1.4694248045415446,-0.14508826454686946,0.0,12.547729865837024,-7.290456722325513,-0.5810179849484022,0.0,28.002506078883016,5.627175728360689,0.20095257590549018,0.0,0.3154724461710376,0.14694674008060124,,1.0,
2017-02-01,116.0,31.22046021159622,-0.9850807454800348,-0.031552409503372604,0.0,4.860763484575723,0.6587402481284548,0.1355219710275522,0.0,11.796225131882235,0.6976977607742793,0.05914584987773566,0.0,22.183449641655898,-6.012737376422555,-0.2710460939822401,0.0,23.949051828814845,2.0287754907408155,0.08471214247821904,0.0,1.3529868308396498,-0.4570862061108842,-0.3378349261738351,0.0,
2017-02-02,94.0,33.74618244573503,4.157873319317478,0.12321018313711408,0.0,4.893723117565966,-0.15216576276458135,-0.031094068689416447,0.0,9.356249447795559,2.0598187144510183,0.2201543178112182,0.0,24.987992202542955,-8.207082061845504,-0.32844103661158874,0.0,23.09971308342938,13.215650362173218,0.5721131822911467,0.0,2.4811140608726387,-0.17625877095376685,-0.07104017253111469,0.0,
2017-02-03,100.0,41.25046826007019,20.47115102982367,0.4962646945183753,0.0,7.295750526878689,-0.5782154052578105,-0.0792537249084346,0.0,10.546212383982489,1.1896321223419875,0.11280183624490553,0.0,5.74035852491215,-3.192015424230216,-0.556065515834495,0.0,8.383504463185087,6.08131697320024,0.7253907956875837,0.0,2.365446186428013,0.04656123594805833,0.019683912580724997,0.0,
2017-02-04,158.0,25.772851359040942,12.720036686345054,0.49354402076598136,0.0,10.975480211214741,1.130736032455008,0.10302383227839292,0.0,18.95417351304786,4.352784522746944,0.22964781449059396,0.0,3.9927688138559407,0.37571869744779574,0.09409978763206991,0.0,11.439856563978536,3.898388784893302,0.34077252307239825,0.0,2.290989350651211,0.18894691903562427,0.0824739403445574,0.0,
2017-02-05,125.0,11.513187709875636,0.3965348569699525,0.03444179552721249,0.0,4.142015315694147,1.2899151692411903,0.31142211482262894,0.0,26.91813780728262,-1.6667596271259635,-0.061919574045535455,0.0,10.652260403599938,-1.1860821038753815,-0.11134557914811624,0.0,4.195843989524288,1.1694409555799115,0.2787141177078176,0.0,0.7168441022295104,-0.3216276032756445,-0.44867161810402906,0.0,
2017-02-06,116.0,33.19859619451017,5.251154945608393,0.15817400575741034,0.0,2.2436767113176703,0.6180218682131554,0.2754504983252255,0.0,8.460308864378018,0.488270124062169,0.057713037654927926,0.0,4.54260377727041,-2.4861033117483755,-0.547285969379051,0.0,19.903906880528666,-1.4723495664835204,-0.07397289262460685,0.0,0.5819265849713646,0.03324427313309424,,1.0,
2017-02-07,118.0,33.51948909953353,-8.174566180398998,-0.24387502315817688,0.0,1.6651544371634317,0.3587837054332805,0.21546572343431622,0.0,9.660772245057156,-0.0834735224158818,-0.00864046064832863,0.0,18.5719347100312,-9.974802778317864,-0.5370901273376868,0.0,19.371754993379,-0.7100914395911921,-0.03665602005775376,0.0,1.2116600939552833,0.3038974376187502,0.2508108001037836,0.0,
2017-02-08,122.0,42.10106691077817,-15.221956586275745,-0.36155750205890425,0.0,1.2241584370058205,-0.05687446726821254,,1.0,20.505059417380835,-12.657588249202288,-0.6172909812918296,0.0,50.833485713170376,-32.04391944730998,-0.6303702962279403,0.0,18.427869436454785,3.137341645456041,0.1702498303601837,0.0,2.789328173566896,-0.004539847466523648,-0.0016275773892600986,0.0,
2017-02-09,145.0,28.763017968005443,-4.271389542193305,-0.14850282911704837,0.0,6.054085845760704,-0.327897435438953,-0.0541613455429541,0.0,23.721208473201838,1.4411524449413722,0.060753753189659844,0.0,51.950947942154016,-20.480643761840735,-0.3942304149030232,0.0,10.299770613877621,-1.9763924399923205,-0.1918870345839921,0.0,1.6604971078486352,-0.7444427276419656,-0.44832521786591767,0.0,
2017-02-10,115.0,30.280379034935322,14.383462228897509,0.475009319146993,0.0,2.9123781440503027,1.797920409077508,0.617337557195476,0.0,17.30828157538781,10.263571759725314,0.5929861791895045,0.0,16.037668035409293,-0.4246642754242775,-0.02647917854931705,0.0,47.0470440417339,27.77540304608175,0.5903750939473071,0.0,1.9281452188297357,0.3831815611685781,0.19873065442713153,0.0,
2017-02-11,153.0,25.794352873555905,5.133753768722481,0.19902626725656491,0.0,8.083506663824659,1.64463366420449,0.20345547206196551,0.0,21.662727896196884,9.168395649082303,0.4232336616614157,0.0,7.347127111883306,0.5704872809426315,0.07764766721129956,0.0,30.22294820770912,16.241355914743732,0.5373848971689985,0.0,1.0389495803756232,0.02299360193769196,0.022131585951821478,0.0,
2017-02-12,130.0,16.835018078701978,0.8110642856039554,0.04817721500578813,0.0,3.2828757431998343,-1.7236947960227547,-0.5250563624265173,0.0,16.373323318635812,3.893988410061876,0.23782517050950863,0.0,9.414260315519638,1.1832402228671386,0.1256859469794497,0.0,15.57142669110908,2.8270336377571357,0.18155264086182327,0.0,1.025553048311845,-0.10093569476004906,-0.09842074471544747,0.0,
2017-02-13,106.0,30.593214516695298,-9.753276999842628,-0.3188052368449245,0.0,2.8024401409929807,1.5542037319112874,0.5545894483800075,0.0,16.704562584287487,-1.8268223614675394,-0.1093606822836457,0.0,4.874029155951572,-2.3388929020371565,-0.4798684675862443,0.0,40.64256205374841,-10.74037773039707,-0.2642642881665109,0.0,0.3778998289053517,0.01154444365257732,,1.0,
2017-02-14,111.0,26.07267493092513,-4.964796658709486,-0.19042145356634188,0.0,1.7972675273776941,-0.6495482772913249,-0.3614087871709613,0.0,17.191685384357697,1.0080176947156856,0.05863402407496689,0.0,14.302876289759297,-2.265851709114995,-0.15841930414634992,0.0,30.595109622416203,2.5222152549549297,0.08243851014369209,0.0,0.9887786647232083,0.6246982404936595,0.6317877425768821,0.0,
2017-02-15,119.0,37.09805148191663,-23.69899956800065,-0.6388206016575475,0.0,3.369975113055256,-1.491776366694885,-0.44266687932375387,0.0,9.07120087750081,-1.534550845357097,-0.16916733143493987,0.0,51.41368841398071,-27.22346782826787,-0.5294984403582511,0.0,27.78907876469748,-8.016515426120616,-0.2884771925690674,0.0,0.8201748375649867,0.2293516466294486,0.2796375066935358,0.0,
2017-02-16,119.0,37.37329946485261,-6.147267649925688,-0.16448287247709642,0.0,1.7294989836227568,-0.5725176839882308,-0.33103094561465785,0.0,10.604247218405359,3.490791901008777,0.32918809125365844,0.0,37.07803627888643,-12.74290992988834,-0.3436781234594296,0.0,38.97989566309843,0.7142752252291039,0.018324195410951174,0.0,0.624766996748799,-0.0661961996623782,-0.10595341944573589,0.0,
2017-02-17,106.0,34.00913773942739,-7.292290891460782,-0.21442151657396188,0.0,2.476099966923352,1.1636068127957595,0.4699353129274441,0.0,13.301992922264613,0.7265711935070767,0.05462122839435256,0.0,27.794732023525285,-10.377536145008412,-0.3733634177953193,0.0,42.165010742406594,-4.998889270981494,-0.11855538947969398,0.0,2.1851874579515376,1.2840085415599907,0.5875965180413675,0.0,
2017-02-18,155.0,19.874213698982203,-1.228298611449264,-0.06180363309227009,0.0,3.434577043160966,-1.065867881289649,-0.3103345384003068,0.0,17.302353601342475,1.8540745471740117,0.10715736077837154,0.0,9.970187178245393,-3.1801746238514106,-0.3189683971821956,0.0,17.636667280719845,1.6298802474353717,0.09241429922631322,0.0,0.8918631013439101,-0.1318474801499138,-0.1478337650153241,0.0,
2017-02-19,98.0,10.211450572773172,-0.40090773071301605,-0.03926060532300453,0.0,3.7293015455215914,-1.670060118347462,-0.4478211530931276,0.0,8.129266124822603,-4.388577871094178,,1.0,5.507700704736633,-0.7606649008831943,-0.13810933848112353,0.0,6.235981292782523,-1.1105726725774505,-0.17809108469629611,0.0,2.9555535991676116,1.4597052798524712,0.49388557198339283,0.0,
2017-02-20,111.0,14.968499335504019,1.3876898198475769,0.09270734418620667,0.0,2.409680011260202,0.06298879295182015,0.026139899346585276,0.0,8.933496172023293,3.5055272175674816,0.39240261036273955,0.0,12.424392242523025,-3.3599342148677076,-0.2704304684915038,0.0,17.976383939349034,-2.2885815936597096,-0.1273104536140979,0.0,0.579585209430656,0.10179665480614883,,1.0,
2017-02-21,110.0,20.24374586148042,10.143509737446411,0.5010688143812047,0.0,2.001028674421827,-0.5638430665899191,-0.2817766051017908,0.0,6.567486828353135,3.2278977904145014,,1.0,6.661152901971942,-1.3752360191516932,-0.20645615547191143,0.0,39.7153159075242,22.270898979805583,0.5607634855948933,0.0,1.8544407986992113,1.0713663863721221,0.5777301637904143,0.0,
2017-02-22,105.0,28.275079429025936,-6.408279336373602,-0.22664054233549377,0.0,4.2784119728748875,-0.8327249388325874,-0.19463411754456086,0.0,7.109317092355919,-0.6200652665355783,,1.0,28.154367364222708,-10.045797031417129,-0.3568113217199429,0.0,27.650777779781492,11.079038640241432,0.40067728757859855,0.0,0.6635941138010769,0.0016373517029873398,0.0024673993770206386,0.0,
2017-02-23,125.0,35.12280885205837,4.4662617328023835,0.1271612914449648,0.0,4.303879776562094,-2.5392965414490294,-0.5900017364047747,0.0,9.900008836935736,1.4457413592984127,0.14603435038406495,0.0,50.12235574100487,16.184567214419374,0.3229011680546143,0.0,7.766903845491467,-0.526526014049393,-0.06779097881519815,0.0,0.604859556209698,0.007019959529749561,0.011605933076001234,0.0,
2017-02-24,82.0,28.792171563174634,-6.649884262885943,-0.23096153926059493,0.0,1.684209293627642,-0.6727321303889859,-0.39943499476836325,0.0,7.289041526251818,0.49840285375897525,,1.0,32.82595942330954,-9.663107413924939,-0.29437395231358315,0.0,12.159837629340469,6.6822795211591295,0.5495369037688019,0.0,0.4142826085517265,0.08772166594579284,,1.0,
2017-02-25,140.0,19.454283277365903,-5.488544086592566,-0.28212522704335324,0.0,2.963801867954312,-0.3505252623400037,-0.11826879054568676,0.0,16.3685149742887,2.894034248619005,0.17680493637723946,0.0,9.708876839293222,-8.35294085103482,-0.8603405923566015,0.0,12.251037242029266,-0.7892541332859795,-0.06442345392423664,0.0,0.4133312693083971,-0.028103152519205615,,1.0,
2017-02-26,118.0,13.306932258979941,-1.5852832443053648,-0.11913213454855948,0.0,3.12457124314096,0.6504424558296898,0.2081701472666169,0.0,6.951605575442952,2.314433898731289,,1.0,8.710903282350046,-3.5513300542710553,-0.40768792158061595,0.0,4.70072886717389,0.7093113218219622,0.15089390217232526,0.0,1.262177713833804,0.8449478223202823,0.6694364930226775,0.0,
2017-02-27,86.0,30.83583093732159,-0.46939056805518853,-0.015222244829701352,0.0,1.6740015718751198,-0.2474801410123344,-0.14783746035263362,0.0,5.107735259894977,1.5565265541321354,,1.0,11.998568643015458,-0.7982184683309171,-0.06652614091561428,0.0,18.763235419624834,-0.05124449526776942,-0.0027311118856490923,0.0,0.42853548641869194,0.0021464082997770693,,1.0,
2017-02-28,113.0,26.25942582976859,-1.8230976491797313,-0.06942640943477922,0.0,0.5309628470204135,-0.1898989925788967,,1.0,7.337193196624863,-2.358747037872022,,1.0,8.041735174934725,-5.537827855829394,-0.6886359393045226,0.0,38.51220073283184,1.810273550044672,0.047005196161158475,0.0,0.7779828491111355,-0.2682149222875527,-0.3447568575502595,0.0,
2017-03-01,86.0,20.231033632473554,0.44073277588822735,0.02178498557685117,0.0,5.060409471669114,-3.4261114443938623,-0.67704233492864,0.0,6.158565721096235,-0.314204846351411,,1.0,23.906901005553664,-8.568943024154901,-0.35842968614645215,0.0,19.868685154586274,10.985255591338278,0.5528929320621179,0.0,0.39663556873710687,0.15349151075777112,,1.0,
2017-03-02,117.0,42.875326954817865,-16.754518809871,-0.39077296897413655,0.0,5.305875851991001,-2.1530746291842155,-0.40579061577105807,0.0,7.8542138185148325,-1.951737743838315,,1.0,40.66137812276429,-26.809789235587843,-0.6593428573582549,0.0,12.046875887055647,4.649933108575555,0.385986636881675,0.0,0.9015192933438757,-0.08704074162912992,-0.0965489505014166,0.0,
2017-03-03,112.0,30.888028668021434,7.514055546870493,0.2432675658142548,0.0,5.075782257845272,3.6711430221104564,0.7232664514787321,0.0,9.078424649880613,5.9537357776687365,0.6558115540174728,0.0,9.687059950287217,-0.44950256388221455,-0.04640237246274986,0.0,14.353786665567894,-0.6562457353251475,-0.04571934574584147,0.0,1.6703892419536666,1.1664492014826875,0.6983098143750154,0.0,
2017-03-04,92.0,10.616746050931397,-2.9615890332039134,-0.27895449500217595,0.0,3.253535007621392,1.1923610534444724,0.366481703947052,0.0,7.534107389306879,3.658978616842324,,1.0,6.012123840955608,-3.7675603379455014,-0.6266604676836895,0.0,6.738724929789894,-3.303364146356144,-0.4902061118050621,0.0,1.4339227021628147,0.6446891951303082,0.44959829017136727,0.0,
2017-03-05,126.0,16.216306630318286,5.761612090769417,0.35529743129039065,0.0,5.6707966456160595,1.0056535421153565,0.1773390239434525,0.0,16.97693437268026,4.1922426342613806,0.2469375531667042,0.0,10.035339600806761,3.1964371255825017,0.3185180823701804,0.0,10.447442077995216,2.3549272898519478,0.22540706828248241,0.0,1.2758430303147135,0.6109077602743339,0.47882674103227313,0.0,
2017-03-06,109.0,42.28197754124267,-20.566215725594343,-0.48640619293488946,0.0,5.119820420637549,-1.8132413127453675,-0.35416111577592646,0.0,21.87092667399702,-14.314833497205997,-0.6545142650139886,0.0,14.630223033695072,-9.429213996588391,-0.6445024094897143,0.0,21.197891817057098,1.9499259515006326,0.09198678662618728,0.0,2.229402410826874,1.4390749196924957,0.6454980548615941,0.0,
2017-03-07,121.0,32.28718691140239,-5.277112008054177,-0.1634429169235099,0.0,2.9496351371490115,0.702343202821036,0.23811189186601917,0.0,12.00023389288253,-2.3614455261389695,-0.19678329166063743,0.0,16.26256004301831,-7.554172653966099,-0.4645131291742216,0.0,26.595668776717503,-1.103901401368678,-0.0415068111517113,0.0,1.8897754141289576,-0.221903393947354,-0.11742315636465964,0.0,
2017-03-08,135.0,42.468482842537924,-21.375722236576465,-0.5033314308832759,0.0,3.865968041034642,0.15129407509732695,0.039134848889448244,0.0,13.436292662605407,-4.47407642763878,-0.3329844429550569,0.0,60.62849606879172,-46.03235525062077,-0.7592527975358396,0.0,16.731475754022533,-1.6820899510565153,-0.10053446425083645,0.0,1.5593597384649853,-0.9297972889063688,-0.5962686261360383,0.0,
2017-03-09,106.0,26.633079232939053,-7.374890313600719,-0.27690715929233073,0.0,0.3389232616973412,-0.09460285386947176,,1.0,11.963773389579725,-3.9685509182423875,-0.3317139826218155,0.0,34.0150561753253,-20.87091457269641,-0.6135787183510896,0.0,22.2684920145839,1.969717969101851,0.08845313673740725,0.0,0.3800274988025142,0.07416735709375255,,1.0,
2017-03-10,119.0,26.473934580062632,-14.581690968570344,-0.5507942510197079,0.0,2.496955780916319,0.24229984096999932,0.0970380984804951,0.0,11.864116347947853,-4.208616281263058,-0.3547349130633759,0.0,24.925052399965352,-14.279680847368377,-0.5729047473291662,0.0,14.995541546639284,-1.0968199198706403,-0.0731430683219609,0.0,3.1922210240008964,0.9947520029474192,0.31161752130203996,0.0,
