date,mean_polarity
28-01-2020,-0.152274
29-01-2020,-0.058624
30-01-2020,-0.247603
31-01-2020,0.076198
01-02-2020,0.014535
02-02-2020,-0.034485
03-02-2020,-0.375531
04-02-2020,0.092189
05-02-2020,0.157536
06-02-2020,0.197644
07-02-2020,0.048622
08-02-2020,0.093077
09-02-2020,0.115324
10-02-2020,-0.248403
11-02-2020,0.127338
12-02-2020,0.116528
13-02-2020,-0.021932
14-02-2020,0.139128
15-02-2020,0.302781
16-02-2020,0.252252
17-02-2020,0.050872
18-02-2020,-0.185807
19-02-2020,0.354915
20-02-2020,0.038118
21-02-2020,-0.248908
22-02-2020,0.160488
23-02-2020,0.227642
24-02-2020,-0.289696
25-02-2020,-0.151882
26-02-2020,-0.157234
27-02-2020,-0.384153
28-02-2020,-0.555999
29-02-2020,-0.291233
01-03-2020,-0.203421
02-03-2020,0.094974
03-03-2020,0.392883
04-03-2020,0.182637
05-03-2020,0.112746
06-03-2020,-0.53411
07-03-2020,-0.380466
08-03-2020,-0.472387
09-03-2020,-0.718441
10-03-2020,0.266048
11-03-2020,-0.157365
12-03-2020,-0.430123
13-03-2020,-0.187632
14-03-2020,0.073462
15-03-2020,0.041429
16-03-2020,-0.5125
17-03-2020,-0.318693
18-03-2020,-0.613712
19-03-2020,-0.032157
20-03-2020,-0.114616
21-03-2020,-0.07847
22-03-2020,-0.170749
23-03-2020,-0.304506
24-03-2020,0.089749
25-03-2020,-0.189123
26-03-2020,-0.489941
27-03-2020,-0.247537
28-03-2020,0.287886
29-03-2020,0.346266
30-03-2020,-0.446875
31-03-2020,-0.104995
01-04-2020,-0.26369
02-04-2020,0.174272
03-04-2020,0.378061
04-04-2020,-0.059373
05-04-2020,-0.230325
06-04-2020,-0.4017
07-04-2020,0.097373
08-04-2020,0.108695
09-04-2020,0.181612
10-04-2020,0.079719
11-04-2020,0.322211
12-04-2020,0.14827
13-04-2020,0.141585
14-04-2020,0.016714
15-04-2020,-0.289181
16-04-2020,-0.239018
17-04-2020,-0.267606
18-04-2020,-0.028805
19-04-2020,0.181485
20-04-2020,-0.707912
21-04-2020,-0.41198
22-04-2020,-0.315383
23-04-2020,0.156859
24-04-2020,0.098399
25-04-2020,-0.091199
26-04-2020,-0.055171
27-04-2020,-0.466678
28-04-2020,-0.484404
29-04-2020,0.190053
30-04-2020,0.302196
01-05-2020,0.173572
02-05-2020,0.038356
03-05-2020,0.047319
04-05-2020,-0.391304
05-05-2020,0.48723
06-05-2020,0.025812
07-05-2020,0.221594
08-05-2020,0.301978
09-05-2020,0.146485
10-05-2020,0.271496
11-05-2020,0.032956
12-05-2020,0.411605
13-05-2020,-0.138073
14-05-2020,0.027168
15-05-2020,0.294162
16-05-2020,0.178639
17-05-2020,0.237604
18-05-2020,0.554402
19-05-2020,0.250339
20-05-2020,0.152812
21-05-2020,0.232252
22-05-2020,-0.152644
23-05-2020,0.200874
24-05-2020,0.314324
25-05-2020,0.196719
26-05-2020,0.387698
27-05-2020,-0.122183
28-05-2020,-0.190376
29-05-2020,-0.059256
30-05-2020,0.184437
31-05-2020,0.124932
01-06-2020,-0.056697
02-06-2020,0.432671
03-06-2020,0.235444
04-06-2020,-0.133154
05-06-2020,0.321658
06-06-2020,0.272571
07-06-2020,0.491721
08-06-2020,0.225889
09-06-2020,0.061363
10-06-2020,-0.193488
11-06-2020,-0.32574
12-06-2020,-0.036495
13-06-2020,0.456412
14-06-2020,0.266713
15-06-2020,-0.050417
16-06-2020,0.218142
17-06-2020,-0.162141
18-06-2020,0.006911
19-06-2020,0.590603
20-06-2020,0.318791
21-06-2020,0.164361
22-06-2020,0.108973
23-06-2020,0.164602
24-06-2020,-0.258735
25-06-2020,-0.184712
26-06-2020,0.129126
27-06-2020,0.225392
28-06-2020,0.234771
29-06-2020,-0.054461
30-06-2020,-0.023955
01-07-2020,0.252397
02-07-2020,0.1558
03-07-2020,-0.1513
04-07-2020,0.156928
05-07-2020,0.173713
06-07-2020,0.117913
07-07-2020,-0.064588
08-07-2020,-0.173223
09-07-2020,-0.133205
10-07-2020,0.026581
11-07-2020,0.045311
12-07-2020,0.310149
13-07-2020,-0.279926
14-07-2020,-0.006644
15-07-2020,0.191036
16-07-2020,-0.306477
17-07-2020,-0.220083
18-07-2020,0.16676
19-07-2020,0.266609
20-07-2020,-0.159383
21-07-2020,0.247061
22-07-2020,-0.169809
23-07-2020,-0.081004
24-07-2020,-0.008698
25-07-2020,0.064557
26-07-2020,0.26769
27-07-2020,-0.149687
28-07-2020,0.022708
29-07-2020,-0.168988
30-07-2020,-0.280286
31-07-2020,0.066035
01-08-2020,0.139323
02-08-2020,0.011654
03-08-2020,-0.10099
04-08-2020,-0.007104
05-08-2020,0.244188
06-08-2020,-0.140742
07-08-2020,-0.212595
08-08-2020,0.18604
09-08-2020,-0.031409
10-08-2020,0.221849
11-08-2020,0.2719
12-08-2020,0.030099
13-08-2020,-0.235298
14-08-2020,-0.208167
15-08-2020,0.007954
16-08-2020,0.232816
17-08-2020,0.367204
18-08-2020,-0.038866
19-08-2020,-0.019612
20-08-2020,-0.18103
21-08-2020,-0.126507
22-08-2020,0.077925
23-08-2020,0.044865
24-08-2020,0.296855
25-08-2020,0.274909
26-08-2020,0.329121
27-08-2020,0.122941
28-08-2020,-0.097312
29-08-2020,0.18011
30-08-2020,0.221615
31-08-2020,0.275542
01-09-2020,0.284516
02-09-2020,0.158629
03-09-2020,-0.174136
04-09-2020,-0.307864
05-09-2020,0.239267
06-09-2020,0.22468
07-09-2020,-0.546433
08-09-2020,-0.657478
09-09-2020,-0.201999
10-09-2020,-0.263738
11-09-2020,-0.126893
12-09-2020,0.186859
13-09-2020,0.076919
14-09-2020,-0.122995
15-09-2020,-0.036838
16-09-2020,0.178427
17-09-2020,-0.123137
18-09-2020,0.058372
19-09-2020,0.107212
20-09-2020,0.131372
21-09-2020,-0.151949
22-09-2020,-0.155193
23-09-2020,-0.084948
24-09-2020,-0.288686
25-09-2020,-0.118317
26-09-2020,0.151885
27-09-2020,0.146257
28-09-2020,-0.008546
29-09-2020,-0.289457
30-09-2020,-0.134422
01-10-2020,-0.202464
02-10-2020,-0.448396
03-10-2020,0.25007
04-10-2020,0.181809
05-10-2020,0.216668
06-10-2020,0.191308
07-10-2020,-0.253518
08-10-2020,0.162047
09-10-2020,0.2414
10-10-2020,0.308888
11-10-2020,0.173971
12-10-2020,-0.168604
13-10-2020,0.190993
14-10-2020,0.093137
15-10-2020,-0.216273
16-10-2020,-0.054552
17-10-2020,0.233612
18-10-2020,-0.027048
19-10-2020,0.038366
20-10-2020,0
21-10-2020,0.105667
22-10-2020,-0.189728
23-10-2020,0.131501
24-10-2020,0.201312
25-10-2020,0.210696
26-10-2020,-0.207266
27-10-2020,0.285306
28-10-2020,-0.202338
29-10-2020,-0.14943
30-10-2020,-0.026792
31-10-2020,0.15747
01-11-2020,0.236053
02-11-2020,-0.249907
03-11-2020,0.074379
04-11-2020,0.204907
05-11-2020,0.084527
06-11-2020,0.038307
07-11-2020,0.138446
08-11-2020,0.33389
09-11-2020,0.087071
10-11-2020,0.194471
11-11-2020,0.204609
12-11-2020,-0.038295
13-11-2020,0.231964
14-11-2020,0.367617
15-11-2020,0.335957
16-11-2020,0.182651
17-11-2020,0.139113
18-11-2020,0.059928
19-11-2020,-0.088601
20-11-2020,0.148443
21-11-2020,0.238082
22-11-2020,0.030113
23-11-2020,0.351142
24-11-2020,0.422997
25-11-2020,0.251252
26-11-2020,0.084589
27-11-2020,-0.058306
28-11-2020,0.181639
29-11-2020,0.083605
30-11-2020,-0.289831
01-12-2020,-0.16129
02-12-2020,-0.151725
03-12-2020,-0.014659
04-12-2020,0.214739
05-12-2020,0.342904
06-12-2020,0.325767
07-12-2020,0.018815
08-12-2020,-0.139682
09-12-2020,-0.014708
10-12-2020,0.222774
11-12-2020,0.277571
12-12-2020,0.215217
13-12-2020,0.325741
14-12-2020,0.207318
15-12-2020,-0.052379
16-12-2020,-0.001559
17-12-2020,0.158563
18-12-2020,0.131126
19-12-2020,0.202848
20-12-2020,0.190689
21-12-2020,-0.291581
22-12-2020,-0.230813
23-12-2020,-0.014706
24-12-2020,0.221099
25-12-2020,0.314213
26-12-2020,0.358678
27-12-2020,0.10702
28-12-2020,0.031135
29-12-2020,0.217512
30-12-2020,0.181657
31-12-2020,0.05362
01-01-2021,0.039263
02-01-2021,0.261034
03-01-2021,0.065662
04-01-2021,-0.063529
05-01-2021,0.063663
06-01-2021,0.347176
07-01-2021,0.342702
08-01-2021,0.24862
09-01-2021,0.240849
10-01-2021,0.301717
11-01-2021,0.071903
12-01-2021,0.193973
13-01-2021,0.273274
14-01-2021,0.11636
15-01-2021,-0.073403
16-01-2021,0.055955
17-01-2021,0.233511
18-01-2021,-0.025424
19-01-2021,0.215051
20-01-2021,0.412902
21-01-2021,-0.10725
22-01-2021,-0.29984
23-01-2021,0.155028
24-01-2021,0.254313
25-01-2021,0.171477
26-01-2021,0.15157
27-01-2021,0.093654
28-01-2021,-0.240432
29-01-2021,-0.100529
30-01-2021,0.05031
31-01-2021,0.185973
01-02-2021,0.15256
02-02-2021,0.361681
03-02-2021,0.305774
04-02-2021,0.309328
05-02-2021,0.496662
06-02-2021,0.293956
07-02-2021,0.257223
08-02-2021,0.518229
09-02-2021,0.346866
10-02-2021,0.199176
11-02-2021,-0.147271
12-02-2021,0.016838
13-02-2021,0.167636
14-02-2021,0.243382
15-02-2021,0.648221
16-02-2021,0.453574
17-02-2021,0.156437
18-02-2021,0.056875
19-02-2021,-0.086672
20-02-2021,0.154242
21-02-2021,0.203969
22-02-2021,0.300815
23-02-2021,0.506973
24-02-2021,0.154653
25-02-2021,0.293598
26-02-2021,-0.031049
27-02-2021,0.093334
28-02-2021,0.328386
01-03-2021,0.337653
02-03-2021,-0.032772
03-03-2021,0.144083
04-03-2021,0.274358
05-03-2021,0.410099
06-03-2021,0.272133
07-03-2021,0.299693
08-03-2021,0.265163
09-03-2021,0.168191
10-03-2021,-0.096372
11-03-2021,0.212657
12-03-2021,-0.006131
13-03-2021,0.253572
14-03-2021,0.291432
15-03-2021,0.226949
16-03-2021,0.040115
17-03-2021,-0.08916
18-03-2021,-0.119055
19-03-2021,-0.159154
20-03-2021,0.088499
21-03-2021,0.284302
22-03-2021,-0.056413
23-03-2021,-0.453432
24-03-2021,0.565134
25-03-2021,-0.017504
26-03-2021,0.456543
27-03-2021,0.35739
28-03-2021,0.399502
29-03-2021,0.002275
30-03-2021,-0.03305
31-03-2021,0.148519
01-04-2021,0.11191
02-04-2021,0.2132
03-04-2021,0.164008
04-04-2021,0.392491
05-04-2021,0.065823
06-04-2021,0.291912
07-04-2021,0.17045
08-04-2021,0
09-04-2021,0.003787
10-04-2021,0.099298
11-04-2021,0.289308
12-04-2021,0.170626
13-04-2021,0.588969
14-04-2021,0.518223
15-04-2021,0.206116
16-04-2021,0.11996
17-04-2021,0.292425
18-04-2021,0.157655
19-04-2021,0.060217
20-04-2021,0.216294
21-04-2021,-0.095696
22-04-2021,-0.068182
23-04-2021,0.047622
24-04-2021,0.280347
25-04-2021,0.235399
26-04-2021,-0.054458
27-04-2021,0.193534
28-04-2021,0.196463
29-04-2021,0.493445
30-04-2021,-0.033516
01-05-2021,0.151031
02-05-2021,0.148092
03-05-2021,-0.069137
04-05-2021,0.203149
05-05-2021,0.20937
06-05-2021,-0.102895
07-05-2021,0.091779
08-05-2021,0.402587
09-05-2021,0.338501
10-05-2021,0.374882
11-05-2021,-0.125292
12-05-2021,0.178978
13-05-2021,-0.17901
14-05-2021,0.013699
15-05-2021,0.199904
16-05-2021,0.186026
17-05-2021,-0.041701
18-05-2021,0.230317
19-05-2021,-0.427857
20-05-2021,-0.220316
21-05-2021,-0.031463
22-05-2021,0.25356
23-05-2021,0.321276
24-05-2021,0.392735
25-05-2021,0.124111
26-05-2021,0.064233
27-05-2021,-0.018115
28-05-2021,0.350986
29-05-2021,0.351023
30-05-2021,0.259691
31-05-2021,0.283789
01-06-2021,0.186315
02-06-2021,0.348743
03-06-2021,-0.002434
04-06-2021,0.122091
05-06-2021,0.348204
06-06-2021,0.317704
07-06-2021,-0.188633
08-06-2021,-0.09306
09-06-2021,0.119967
10-06-2021,0.03296
11-06-2021,0.273784
12-06-2021,0.400065
13-06-2021,0.17967
14-06-2021,0.409183
15-06-2021,0.349629
16-06-2021,0.188403
17-06-2021,-0.230139
18-06-2021,-0.099353
19-06-2021,0.142919
20-06-2021,0.146437
21-06-2021,0.131915
22-06-2021,0.17421
23-06-2021,0.247319
24-06-2021,0.052801
25-06-2021,0.265336
26-06-2021,0.174667
27-06-2021,0.28625
28-06-2021,-0.061652
29-06-2021,0.06048
30-06-2021,0.026727
01-07-2021,0.089998
02-07-2021,-0.098418
03-07-2021,0.200643
04-07-2021,0.135126
05-07-2021,0.291328
06-07-2021,0.369637
07-07-2021,0.121184
08-07-2021,-0.050613
09-07-2021,0.064432
10-07-2021,0.263734
11-07-2021,0.190297
12-07-2021,-0.014064
13-07-2021,0.160648
14-07-2021,-0.255924
15-07-2021,-0.049496
16-07-2021,-0.107639
17-07-2021,0.108967
18-07-2021,-0.302697
19-07-2021,-0.406339
20-07-2021,-0.171883
21-07-2021,0.070421
22-07-2021,0.08374
23-07-2021,-0.044463
24-07-2021,0.228112
25-07-2021,0.240955
26-07-2021,-0.260999
27-07-2021,-0.026141
28-07-2021,-0.03711
29-07-2021,0.251925
30-07-2021,0.131247
31-07-2021,0.248023
01-08-2021,0.198766
02-08-2021,-0.117869
03-08-2021,0.032133
04-08-2021,-0.194725
05-08-2021,0.022165
06-08-2021,0.056516
07-08-2021,0.151579
08-08-2021,0.153167
09-08-2021,-0.208627
10-08-2021,0.051274
11-08-2021,-0.101733
12-08-2021,-0.170292
13-08-2021,-0.056474
14-08-2021,0.162837
15-08-2021,0.328376
16-08-2021,-0.126861
17-08-2021,-0.172262
18-08-2021,-0.024717
19-08-2021,-0.38651
20-08-2021,-0.206499
21-08-2021,0.13979
22-08-2021,0.149277
23-08-2021,0.042347
24-08-2021,0.276474
25-08-2021,0.062468
26-08-2021,-0.086952
27-08-2021,0.272199
28-08-2021,0.216619
29-08-2021,0.075318
30-08-2021,0.16216
31-08-2021,-0.248089
01-09-2021,-0.125838
02-09-2021,-0.098548
03-09-2021,-0.116074
04-09-2021,0.111907
05-09-2021,0.02935
06-09-2021,-0.278716
07-09-2021,-0.1924
08-09-2021,0.040276
09-09-2021,0.259399
10-09-2021,-0.045619
11-09-2021,0.085399
12-09-2021,0.282843
13-09-2021,0.153603
14-09-2021,0.158736
15-09-2021,0.189424
16-09-2021,-0.051096
17-09-2021,-0.115487
18-09-2021,0.146954
19-09-2021,0.13146
20-09-2021,-0.172668
21-09-2021,0.169973
22-09-2021,0.1011
23-09-2021,0.124135
24-09-2021,0.161521
25-09-2021,0.134122
26-09-2021,0.138285
27-09-2021,0.206469
28-09-2021,0.303164
29-09-2021,-0.17067
30-09-2021,0.004833
01-10-2021,-0.130954
02-10-2021,0.256469
03-10-2021,0.336751
04-10-2021,0.174725
05-10-2021,0.25489
06-10-2021,0.090988
07-10-2021,0.001009
08-10-2021,0.304211
09-10-2021,0.327099
10-10-2021,0.202948
11-10-2021,0.547814
12-10-2021,0.170079
13-10-2021,-0.034934
14-10-2021,0.306301
15-10-2021,0.318241
16-10-2021,0.40674
17-10-2021,0.339053
18-10-2021,0.086427
19-10-2021,0.212006
20-10-2021,0.033933
21-10-2021,0.08032
22-10-2021,0.030336
23-10-2021,0.076034
24-10-2021,0.282014
25-10-2021,0.396349
26-10-2021,0.200927
27-10-2021,0.052721
28-10-2021,-0.189787
29-10-2021,-0.027908
30-10-2021,0.135367
31-10-2021,0.338987
01-11-2021,0.143655
02-11-2021,0.064202
03-11-2021,-0.316117
04-11-2021,-0.083784
05-11-2021,-0.070779
06-11-2021,0.138711
07-11-2021,0.094788
08-11-2021,0.298092
09-11-2021,0.108878
10-11-2021,-0.015782
11-11-2021,0.011231
12-11-2021,0.027666
13-11-2021,0.197461
14-11-2021,0.102202
15-11-2021,-0.122338
16-11-2021,-0.069232
17-11-2021,-0.17289
18-11-2021,-0.447903
19-11-2021,-0.244394
20-11-2021,-0.203443
21-11-2021,-0.093289
22-11-2021,-0.126904
23-11-2021,-0.415862
24-11-2021,-0.4669
25-11-2021,-0.314777
26-11-2021,-0.54855
27-11-2021,-0.282473
28-11-2021,-0.161643
29-11-2021,0.119013
30-11-2021,-0.199053
01-12-2021,0.152832
02-12-2021,-0.163013
03-12-2021,-0.053196
04-12-2021,-0.01801
05-12-2021,0.027622
06-12-2021,0.17459
07-12-2021,0.232506
08-12-2021,0.061768
09-12-2021,0.03841
10-12-2021,0.260552
11-12-2021,0.189923
12-12-2021,0.229132
13-12-2021,-0.138444
14-12-2021,-0.277638
15-12-2021,-0.165188
16-12-2021,0.266546
17-12-2021,-0.058657
18-12-2021,-0.040928
19-12-2021,0.035804
20-12-2021,-0.454445
21-12-2021,0.007733
22-12-2021,0.181071
23-12-2021,0.256041
24-12-2021,0.018097
25-12-2021,0.202598
26-12-2021,0.129639
27-12-2021,0.047676
28-12-2021,0.347832
29-12-2021,-0.023343
30-12-2021,0.134879
31-12-2021,0.137306
01-01-2022,0.173971
02-01-2022,0.193289
03-01-2022,0.229012
04-01-2022,0.132636
05-01-2022,-0.015901
06-01-2022,-0.07976
07-01-2022,0.092869
08-01-2022,0.114076
09-01-2022,0.174773
10-01-2022,-0.11472
11-01-2022,0.187703
12-01-2022,0.336209
13-01-2022,0.147026
14-01-2022,-0.067382
15-01-2022,0.234748
16-01-2022,0.163948
17-01-2022,0.219475
18-01-2022,0.510989
19-01-2022,0.368693
20-01-2022,0.048763
21-01-2022,-0.334406
22-01-2022,0.096048
23-01-2022,0.248892
24-01-2022,0.072655
25-01-2022,-0.039138
26-01-2022,0.282092
27-01-2022,-0.010357
28-01-2022,0.12145
29-01-2022,0.037705
30-01-2022,0.116324
31-01-2022,0.363797
01-02-2022,0.135896
02-02-2022,0.084758
03-02-2022,-0.002536
04-02-2022,0.451219
05-02-2022,0.315836
06-02-2022,0.182776
07-02-2022,0.072513
08-02-2022,-0.132102
09-02-2022,0.098283
10-02-2022,-0.031857
11-02-2022,0.030584
12-02-2022,0.236829
13-02-2022,0.101932
14-02-2022,0.247485
15-02-2022,-0.164616
16-02-2022,0.127696
17-02-2022,-0.133713
18-02-2022,-0.276509
19-02-2022,0.06664
20-02-2022,0.202668
21-02-2022,0.127971
22-02-2022,0.329364
23-02-2022,0.229977
24-02-2022,0.403478
25-02-2022,0.209983
26-02-2022,0.233586
27-02-2022,0.246175
28-02-2022,0.35502
01-03-2022,0.223129
02-03-2022,0.290707
03-03-2022,0.290733
04-03-2022,0.367786
05-03-2022,0.246131
06-03-2022,0.230756
07-03-2022,0.437198
08-03-2022,0.36316
09-03-2022,0.101655
10-03-2022,0.006097
11-03-2022,0.064392
12-03-2022,0.132959
13-03-2022,0.209617
14-03-2022,-0.36136
15-03-2022,0
16-03-2022,-0.067443
17-03-2022,0.355389
18-03-2022,0.227401
19-03-2022,0.248416
20-03-2022,0.398894
21-03-2022,0.49636
22-03-2022,0.43924
23-03-2022,0.411893
24-03-2022,0.039636
25-03-2022,0
26-03-2022,0.312812
27-03-2022,0.183601
28-03-2022,0
29-03-2022,-0.137213
30-03-2022,0.076801
31-03-2022,-0.589776
01-04-2022,-0.519339
02-04-2022,0.351126
03-04-2022,-0.008866
04-04-2022,0.087293
05-04-2022,0.051894
06-04-2022,-0.205936
07-04-2022,-0.080575
08-04-2022,-0.070556
09-04-2022,0.175767
10-04-2022,0.146768
11-04-2022,-0.484396
12-04-2022,0.038713
13-04-2022,0.186211
14-04-2022,0.114532
15-04-2022,0.049505
16-04-2022,0.092808
17-04-2022,0.131387
18-04-2022,0.084473
19-04-2022,-0.059915
20-04-2022,-0.245507
21-04-2022,-0.013517
22-04-2022,-0.352975
23-04-2022,-0.20541
24-04-2022,0.067639
25-04-2022,-0.381435
26-04-2022,0.02394
27-04-2022,0.16283
28-04-2022,0.113299
29-04-2022,0.28425
30-04-2022,0.039168
01-05-2022,0.013073
02-05-2022,-0.081736
03-05-2022,-0.145069
04-05-2022,0.083584
05-05-2022,0.00368
06-05-2022,0.058655
07-05-2022,0.350025
08-05-2022,0.256899
09-05-2022,-0.282731
10-05-2022,-0.297175
11-05-2022,0.139516
12-05-2022,-0.10703
13-05-2022,0.388237
14-05-2022,0.269498
15-05-2022,0.178479
16-05-2022,0.020876
17-05-2022,0.169522
18-05-2022,0.095973
19-05-2022,-0.105382
20-05-2022,0.172233
21-05-2022,0.228142
22-05-2022,0.134865
23-05-2022,0.035719
24-05-2022,-0.061366
25-05-2022,0.247744
26-05-2022,0.036846
27-05-2022,0.184704
28-05-2022,0.157215
29-05-2022,0.107333
30-05-2022,0.471639
31-05-2022,0.338161
01-06-2022,0.097345
02-06-2022,-0.385883
03-06-2022,-0.012218
04-06-2022,0.196211
05-06-2022,0.142785
06-06-2022,0.233156
07-06-2022,0.115826
08-06-2022,0.318125
09-06-2022,0.020933
10-06-2022,-0.252646
11-06-2022,0.436
12-06-2022,0.312587
13-06-2022,-0.086239
14-06-2022,0.116974
15-06-2022,-0.079514
16-06-2022,0.138822
17-06-2022,-0.048352
18-06-2022,0.01715
19-06-2022,-0.036423
20-06-2022,-0.252429
21-06-2022,0.080073
22-06-2022,-0.431739
23-06-2022,-0.261717
24-06-2022,0.035069
25-06-2022,0.020839
26-06-2022,0.148976
27-06-2022,0.033752
28-06-2022,0.15409
29-06-2022,-0.192732
30-06-2022,-0.307436
01-07-2022,0.011573
02-07-2022,-0.068475
03-07-2022,0.0458
04-07-2022,-0.219912
05-07-2022,-0.31459
06-07-2022,-0.249644
07-07-2022,-0.034594
08-07-2022,-0.054097
09-07-2022,-0.010578
10-07-2022,0.177699
11-07-2022,-0.328958
12-07-2022,-0.302286
13-07-2022,-0.217003
14-07-2022,-0.186448
15-07-2022,-0.1438
16-07-2022,0.046626
17-07-2022,0.04686
18-07-2022,0.258487
19-07-2022,-0.141517
20-07-2022,-0.063972
21-07-2022,-0.2569
22-07-2022,-0.180477
23-07-2022,-0.000502
24-07-2022,0
25-07-2022,-0.231907
26-07-2022,-0.144388
27-07-2022,0.030423
28-07-2022,0.084487
29-07-2022,0.219395
30-07-2022,0.17189
31-07-2022,0.088685
01-08-2022,-0.177018
02-08-2022,-0.214007
03-08-2022,-0.502574
04-08-2022,-0.189587
05-08-2022,-0.08383
06-08-2022,-0.027772
07-08-2022,0.098759
08-08-2022,0.031678
09-08-2022,-0.142167
10-08-2022,-0.276987
11-08-2022,-0.042404
12-08-2022,-0.042516
13-08-2022,0.055955
14-08-2022,0.121422
15-08-2022,-0.302111
16-08-2022,-0.241742
17-08-2022,-0.043816
18-08-2022,-0.018934
19-08-2022,-0.038478
20-08-2022,0.06873
21-08-2022,-0.009267
22-08-2022,-0.277416
23-08-2022,0.002587
24-08-2022,0.002217
25-08-2022,0.191271
26-08-2022,0.200995
27-08-2022,0.063469
28-08-2022,-0.000012
29-08-2022,-0.113349
30-08-2022,-0.137098
31-08-2022,-0.297913
01-09-2022,-0.02251
02-09-2022,0.066162
03-09-2022,0.109265
04-09-2022,0.108205
05-09-2022,0.251534
06-09-2022,-0.027461
07-09-2022,-0.342382
08-09-2022,-0.019213
09-09-2022,0.124458
10-09-2022,0.272594
11-09-2022,0.146896
12-09-2022,0.092193
13-09-2022,-0.080008
14-09-2022,-0.219529
15-09-2022,-0.096413
16-09-2022,-0.145423
17-09-2022,0.078812
18-09-2022,0.112719
19-09-2022,-0.08451
20-09-2022,-0.05544
21-09-2022,0.051157
22-09-2022,0.018869
23-09-2022,-0.324238
24-09-2022,-0.114286
25-09-2022,-0.002687
26-09-2022,-0.576288
27-09-2022,-0.113806
28-09-2022,0.044368
29-09-2022,-0.046743
30-09-2022,-0.190934
01-10-2022,-0.058195
02-10-2022,0.007936
03-10-2022,0.436792
04-10-2022,0
05-10-2022,0.287736
06-10-2022,0.258046
07-10-2022,0.130137
08-10-2022,0.111806
09-10-2022,0.23411
10-10-2022,-0.064796
11-10-2022,-0.111638
12-10-2022,-0.142005
13-10-2022,-0.219059
14-10-2022,-0.08087
15-10-2022,0.079289
16-10-2022,0.124626
17-10-2022,0.135802
18-10-2022,-0.082412
19-10-2022,-0.179439
20-10-2022,0.028912
21-10-2022,0.028274
22-10-2022,0.00589
23-10-2022,0.09143
24-10-2022,-0.184182
25-10-2022,-0.023989
26-10-2022,-0.194679
27-10-2022,0.060646
28-10-2022,-0.135417
29-10-2022,0.216006
30-10-2022,0.149034
31-10-2022,-0.151385
01-11-2022,0.018042
02-11-2022,0.096956
03-11-2022,-0.105936
04-11-2022,0.110073
05-11-2022,0.062799
06-11-2022,-0.053806
07-11-2022,-0.086978
08-11-2022,-0.407976
09-11-2022,-0.303954
10-11-2022,-0.15649
11-11-2022,0.139716
12-11-2022,0.247166
13-11-2022,0.246813
14-11-2022,-0.051081
15-11-2022,-0.150702
16-11-2022,-0.07934
17-11-2022,-0.393112
18-11-2022,-0.280608
19-11-2022,0.077512
20-11-2022,0.169673
21-11-2022,-0.425667
22-11-2022,-0.084017
23-11-2022,-0.098769
24-11-2022,-0.157327
25-11-2022,-0.031998
26-11-2022,0.017828
27-11-2022,0.131048
28-11-2022,-0.321424
29-11-2022,0.084052
30-11-2022,-0.041253
01-12-2022,0.112258
02-12-2022,0.04796
03-12-2022,-0.211976
04-12-2022,-0.181907
05-12-2022,0.155774
06-12-2022,-0.333507
07-12-2022,-0.344362
08-12-2022,-0.090725
09-12-2022,-0.08216
10-12-2022,0.209182
11-12-2022,0.1009
12-12-2022,-0.016404
13-12-2022,0.195768
14-12-2022,0.013189
15-12-2022,-0.343433
16-12-2022,-0.265358
17-12-2022,-0.11732
18-12-2022,0.093271
19-12-2022,0.016929
20-12-2022,-0.01215
21-12-2022,0.085414
22-12-2022,0.084951
23-12-2022,0.132276
24-12-2022,0.141221
25-12-2022,0.155933
26-12-2022,0.275607
27-12-2022,0.294204
28-12-2022,-0.112105
29-12-2022,-0.244058
30-12-2022,0.016691
31-12-2022,0.125653
01-01-2023,0.12714
02-01-2023,0.034854
03-01-2023,-0.133568
04-01-2023,-0.327179
05-01-2023,0.037568
06-01-2023,-0.111453
07-01-2023,0.132161
08-01-2023,0.179477
09-01-2023,0.626702
10-01-2023,-0.14513
11-01-2023,-0.062911
12-01-2023,0.033188
13-01-2023,0.286629
14-01-2023,0.158642
15-01-2023,0.199227
16-01-2023,0.036323
17-01-2023,0.010166
18-01-2023,0.176901
19-01-2023,-0.259054
20-01-2023,0.321593
21-01-2023,0.065512
22-01-2023,-0.063999
23-01-2023,0.19987
24-01-2023,-0.128935
25-01-2023,-0.190575
26-01-2023,0.087055
27-01-2023,0.10068
28-01-2023,0.039052
29-01-2023,0.028631
30-01-2023,0.058045
31-01-2023,-0.05993
01-02-2023,-0.064186
02-02-2023,0.099199
03-02-2023,-0.113272
04-02-2023,0.022713
05-02-2023,0.222831
06-02-2023,0.080883
07-02-2023,0.260474
08-02-2023,0.104287
09-02-2023,-0.030333
10-02-2023,0.17463
11-02-2023,0.149477
12-02-2023,0.194916
13-02-2023,-0.086453
14-02-2023,-0.086368
15-02-2023,-0.245444
16-02-2023,0.093522
17-02-2023,-0.502332
18-02-2023,0.040398
19-02-2023,0.291136
20-02-2023,0.043915
21-02-2023,-0.287859
22-02-2023,-0.309283
23-02-2023,0.021129
24-02-2023,-0.009836
25-02-2023,0.253816
26-02-2023,0.288892
27-02-2023,-0.144951
28-02-2023,0.08084
01-03-2023,0.212586
02-03-2023,0.050332
03-03-2023,0.056724
04-03-2023,0.185739
