Date,Return
17-07-2017,-0.010068923
18-07-2017,0.008636698
19-07-2017,0.017455284
20-07-2017,-0.008080852
21-07-2017,-0.025473851
24-07-2017,0.011173301
25-07-2017,0.032391496
26-07-2017,0.015222198
27-07-2017,0.01015039
28-07-2017,0.019806435
31-07-2017,0.002472189
01-08-2017,-0.016662264
02-08-2017,0.011138967
03-08-2017,-0.006706933
04-08-2017,0.00785219
07-08-2017,-0.00095429
08-08-2017,-0.0044015
09-08-2017,0.010683047
10-08-2017,-0.015296665
11-08-2017,0.003846159
14-08-2017,-0.026647497
15-08-2017,0.001378903
16-08-2017,-0.010487877
17-08-2017,0.015005217
18-08-2017,0.032581195
21-08-2017,-0.020311103
22-08-2017,0.004056801
23-08-2017,0.013405026
24-08-2017,-0.010132961
25-08-2017,0.007084759
28-08-2017,-0.009971319
29-08-2017,0.002117625
30-08-2017,-0.022166959
31-08-2017,0.029448079
01-09-2017,0.007038933
04-09-2017,-0.007802875
05-09-2017,0.019675247
06-09-2017,0.015244764
07-09-2017,0.00533629
08-09-2017,-0.013115548
11-09-2017,0.001115034
12-09-2017,0.007954903
13-09-2017,0.016266465
14-09-2017,0.005604281
15-09-2017,0.002700515
18-09-2017,-0.002520253
19-09-2017,-0.00614719
20-09-2017,0.020641494
21-09-2017,0.002484033
22-09-2017,0.007591174
25-09-2017,0.037284263
26-09-2017,-0.009875783
27-09-2017,-0.009283202
28-09-2017,-0.00849888
29-09-2017,0.002261854
02-10-2017,-0.024988103
03-10-2017,-0.002140564
04-10-2017,-0.003577821
05-10-2017,0.021277398
06-10-2017,-0.024508419
09-10-2017,0.003051793
10-10-2017,0.014591006
11-10-2017,0.005812434
12-10-2017,-0.012192041
13-10-2017,0.016223244
16-10-2017,0.011305451
17-10-2017,0.001037165
18-10-2017,0.004653977
19-10-2017,-0.015947643
20-10-2017,0.009045113
23-10-2017,-0.006601831
24-10-2017,0.016595022
25-10-2017,0.001884046
26-10-2017,0.014608719
27-10-2017,0.019041831
30-10-2017,0.007582037
31-10-2017,0.007687942
01-11-2017,-0.014443054
02-11-2017,0.00214681
03-11-2017,0.023637909
06-11-2017,0.034830179
07-11-2017,-0.009065395
08-11-2017,-0.003145151
09-11-2017,0.006906322
10-11-2017,-0.006433918
13-11-2017,-0.005683628
14-11-2017,-0.015155431
15-11-2017,-0.005480349
16-11-2017,-0.008277252
17-11-2017,0.021922219
20-11-2017,-0.008003885
21-11-2017,0.005609439
22-11-2017,0.011915305
23-11-2017,0.003625763
24-11-2017,0.00486619
27-11-2017,-0.000313234
28-11-2017,-0.003609262
29-11-2017,-0.007891455
30-11-2017,0.007262425
01-12-2017,0.002513748
04-12-2017,-0.020289173
05-12-2017,0.006543795
06-12-2017,-0.026436098
07-12-2017,0.015881066
08-12-2017,0.019108862
11-12-2017,0.020142769
12-12-2017,-0.021089589
13-12-2017,-0.014310945
14-12-2017,0.013837199
15-12-2017,-0.001264422
18-12-2017,0.002842706
19-12-2017,0.006131613
20-12-2017,0.011841834
21-12-2017,0.0052526
22-12-2017,0.005378422
26-12-2017,0.026765036
27-12-2017,-0.008691798
28-12-2017,0.004205473
29-12-2017,0.002245678
02-01-2018,-0.00449641
03-01-2018,0.018897966
04-01-2018,0.003384596
05-01-2018,-0.00663279
08-01-2018,0.002363369
09-01-2018,0.015227234
10-01-2018,0.005506462
11-01-2018,0.000866676
12-01-2018,0.008768834
15-01-2018,0.005566274
16-01-2018,-0.015924589
17-01-2018,0.003320583
18-01-2018,-0.001009446
19-01-2018,-0.010150899
22-01-2018,0.006102896
23-01-2018,0.013382457
24-01-2018,0.008114501
25-01-2018,-0.001560837
26-01-2018,0.001419044
29-01-2018,-0.01514531
30-01-2018,-0.00635473
31-01-2018,0.000434562
01-02-2018,0.00865182
02-02-2018,-0.015481753
05-02-2018,-0.01409715
06-02-2018,-0.011302916
07-02-2018,-0.020398078
08-02-2018,-0.01074289
09-02-2018,-0.031664087
12-02-2018,-0.003190304
13-02-2018,0.002074855
14-02-2018,0.025811946
15-02-2018,-0.000466237
16-02-2018,0.007896611
19-02-2018,0.012719503
20-02-2018,-0.006416154
21-02-2018,0.002601976
22-02-2018,0.014718421
23-02-2018,0.013762371
26-02-2018,0.002818784
27-02-2018,-0.012972671
28-02-2018,-0.012839086
01-03-2018,-0.030092541
02-03-2018,0.008424387
05-03-2018,0.018012957
06-03-2018,0.003807208
07-03-2018,-0.022286329
08-03-2018,-0.011410831
09-03-2018,0.029126769
12-03-2018,-0.008279716
13-03-2018,-0.004784329
14-03-2018,0.003860114
15-03-2018,0.003538193
16-03-2018,0.016599787
19-03-2018,-0.002419478
20-03-2018,0.020529679
21-03-2018,0.029953295
22-03-2018,-0.008093699
23-03-2018,0.022101933
26-03-2018,-0.004695178
27-03-2018,-0.000142623
28-03-2018,-0.008307123
29-03-2018,0.010586651
02-04-2018,-0.038145441
03-04-2018,0.007071332
04-04-2018,-0.001469076
05-04-2018,0.004547129
06-04-2018,-0.018015845
09-04-2018,0.022688068
10-04-2018,0.034221966
11-04-2018,0.014256007
12-04-2018,-0.000555247
13-04-2018,0.007745544
16-04-2018,-0.01611146
17-04-2018,0.002237763
18-04-2018,0.026197555
19-04-2018,0.004074432
20-04-2018,0.003787883
23-04-2018,0.008738377
24-04-2018,-0.011442543
25-04-2018,0.001893684
26-04-2018,0.009950331
27-04-2018,-0.001338868
30-04-2018,0.007075659
01-05-2018,-0.027513536
02-05-2018,0.003140149
03-05-2018,0.0035379
04-05-2018,0.016836548
07-05-2018,0.017214408
08-05-2018,-0.017481574
09-05-2018,0.031042871
10-05-2018,0.003361782
11-05-2018,-0.004528114
14-05-2018,0.014290555
15-05-2018,0.002553302
16-05-2018,0.010779383
17-05-2018,0.000252239
18-05-2018,-0.010012123
21-05-2018,0.009002787
22-05-2018,0.004408345
23-05-2018,0.002886367
24-05-2018,-0.012737419
25-05-2018,-0.030279966
28-05-2018,-0.015025985
29-05-2018,0.001194505
30-05-2018,0.027603296
31-05-2018,0.001160617
01-06-2018,-0.01036413
04-06-2018,-0.019727099
05-06-2018,0.001194664
06-06-2018,-0.000265358
07-06-2018,0.025676024
08-06-2018,-0.011184926
11-06-2018,0
12-06-2018,-0.007614583
13-06-2018,0.01126994
14-06-2018,-0.01047953
15-06-2018,-0.033474808
18-06-2018,0.025542456
19-06-2018,-0.003456991
20-06-2018,-0.004538788
21-06-2018,-0.022871286
22-06-2018,0.033650551
25-06-2018,-0.010913071
26-06-2018,0.020922373
27-06-2018,0.017021135
28-06-2018,0.002958772
29-06-2018,0.020218121
02-07-2018,-0.027308064
03-07-2018,0.005933205
04-07-2018,0.006153866
05-07-2018,-0.010923452
06-07-2018,-0.003624599
09-07-2018,0.012372886
10-07-2018,0.010068268
11-07-2018,-0.071750193
12-07-2018,0.014203824
13-07-2018,0.011750703
16-07-2018,-0.047437038
17-07-2018,0.004444452
18-07-2018,0.010202763
19-07-2018,-0.004399237
20-07-2018,0.006728484
23-07-2018,-0.000136864
24-07-2018,0.005187725
25-07-2018,0.006649953
26-07-2018,0.008217194
27-07-2018,-0.003359541
30-07-2018,0.00911168
31-07-2018,-0.009650256
01-08-2018,-0.025369609
02-08-2018,0.014536734
03-08-2018,-0.003272879
06-08-2018,0.007348972
07-08-2018,0.012129529
08-08-2018,-0.032263058
09-08-2018,-0.002909597
10-08-2018,0.010215439
